太平洋雪茄有限公司,上環干諾道中148號粵海投資大廈16樓,$201-400,港式,港式,0
新平記快餐店,上環永樂街148號南和行大廈地下後座4號舖,$50以下,港式,酒,0
雅之鮮菓,上環皇后大道中288號地舖,$50以下,港式,燒臘,0
林奇苑茶行有限公司,上環文咸東街105-107號地下,$101-200,港式,台式飲品,0
上環食堂茶餐廳 Sheung Wan Canteen & Cafe (已搬遷),上環畢街3號地舖,$50以下,港式,港式,11
順興行 (已搬遷),上環永樂街61號地下,$50以下,港式,茶餐廳/冰室,14
咪咪茶餐廳 May May Restaurant (已搬遷),上環永樂街8號地下,$50以下,港式,小食店,23
美心西餅 Maxim's Cake Shop (已搬遷),上環港鐵上環站SHW 6號舖,$50以下,港式,茶餐廳/冰室,10
金太陽美食快餐 Gold Sun Good Fast Food (已搬遷),上環永樂街115號地下,$50以下,港式,麵包店,7
永吉果汁店 (已搬遷),上環德輔道中168號永和街,$50以下,港式,粉麵/米線,0
優之良品 Aji Ichiban (已搬遷),上環干諾道中168-200號信德中心3樓322號舖,$50以下,港式,台式飲品,0
恋 AMUR (裝修中),上環蘇杭街26號地舖,$101-200,港式,小食店,0
蓮香居 Lin Heung Kui,上環德輔道西46-50號2-3樓,$101-200,川菜 (四川),川菜 (四川),197
醋娘子 Mrs. Vinegar,上環永樂街139號地下B舖,$51-100,粵菜 (廣東),多國菜,69
利寶閣 Star Of Canton,上環德輔道中199號無限極廣場2樓,$101-200,滬菜 (上海),粉麵/米線,41
鳳城酒家 Fung Shing Restaurant,上環干諾道西21-24號海景商業大厦地舖,$101-200,粵菜 (廣東),粥品,40
五斗米 South Taiwan Comfort,上環皇后大道中237號太興中心1座地舖,$51-100,粵菜 (廣東),海鮮,28
曾記粿品,上環皇后街1號皇后街熟食市場8號檔,$50以下,粵菜 (廣東),順德菜,129
雞功房 Hakka Shop,上環永樂街1-3號世瑛大廈2樓201室,$51-100,台灣菜,粉麵/米線,17
泉章居 Chuen Cheung Kui,上環干諾道中133號誠信大廈地下C舖及1樓,$101-200,潮州菜,小食店,26
望月軒 Moon Palace,上環干諾道中168-200號信德中心西座3樓澳門廣場3017號舖,$101-200,客家菜,海鮮,29
南北小聚 Chef Kitchen,上環干諾道中138號地下,$101-200,客家菜,中菜館,21
桃花源小廚 Tim's Kitchen,上環文咸東街84-90號地下A舖及1樓,$101-200,粵菜 (廣東),川菜 (四川),71
潮江春 Chiuchow Garden Restaurant,上環德輔道中199號無限極廣場3樓,$101-200,粵菜 (廣東),川菜 (四川),23
好客山東 Ho Hak Shan Tung,上環畢街17號地下,$50以下,粵菜 (廣東),中菜館,27
陳勤記鹵鵝飯店 Chan Kan Kee Chiu Chow Restaurant,上環皇后大道西11號地舖,$101-200,潮州菜,點心,105
美心皇宮 Maxim's Palace Chinese Restaurant,上環干諾道中168-200號信德中心地庫B13-B18號舖,$101-200,粵菜 (廣東),多國菜,27
尚興潮州飯店 Shung Hing Chiu Chow Restaurant,上環皇后大道西33號地下,$101-200,川菜 (四川),川菜 (四川),33
永記潮州粉麵 Wing Kei Noodle Shop,上環修打蘭街21號,$50以下,粵菜 (廣東),素食,30
尚興潮州飯店 Shung Hing Chiu Chow Restaurant,上環皇后大道西29號地下,$101-200,潮州菜,粉麵/米線,36
龍邦燒味小廚荼餐廳 Dragon State Kitchen Restaurant,上環文咸東街38號B地舖,$50以下,粵菜 (廣東),湯品,14
英記火鍋海鮮酒家 Ying Kee Hotpot Seafood Restaurant,上環威利麻街19號1樓,$101-200,中菜館,潮州菜,22
潮家宴 Chiu Ka Banquet,上環德輔道中287-291號長達大廈8樓,$401-800,粵菜 (廣東),茶餐廳/冰室,11
廣隆行 Kwong Lung Hong,上環永樂街119 號地下,$101-200,粵菜 (廣東),火鍋,43
細蓉記 Sai Yung Kee,上環文咸東街129號地下,$50以下,中菜館,潮州菜,16
竹園海鮮飯店 Chuk Yuen Seafood Restaurant,上環干諾道西3號地下,$201-400,粵菜 (廣東),大閘蟹,25
聯興潮州飯店,上環皇后大道中345號上環市政大廈2樓熟食中心 CF2,$101-200,粵菜 (廣東),粉麵/米線,15
會所1號 大舞臺 ClubONE The Grand Stage,上環德輔道中323號西港城2樓,$101-200,粵菜 (廣東),海鮮,27
斗斗台灣料理,上環干諾道中168-200號信德中心3樓澳門廣場3006號舖,$51-100,粵菜 (廣東),多國菜,5
糖心軒,上環德輔道西28號宜必思酒店2樓,$101-200,川菜 (四川),川菜 (四川),11
正宗雲貴川 Zheng Zong Yun Gui Chuan,上環蘇杭街123號地舖,$50以下,茶餐廳/冰室,台灣菜,10
蛇王林 She Wong Lam,上環禧利街13號地下,$50以下,粵菜 (廣東),海鮮酒家,28
香港潮州商會會員俱樂部,上環德輔道西81-85號1樓,$201-400,川菜 (四川),粉麵/米線,25
天仁茗茶 TenRen's Tea,上環摩利臣街10號地下,$50以下,粵菜 (廣東),湯品,22
陳春記,上環皇后街1號5號舖,$51-100,中菜館,潮州菜,39
香港仔周記點心茶餐廳,上環德輔道中272-284號興業商業中心地下F號舖,$51-100,台灣菜,台式飲品,8
東喜茶 HEERETEA,上環德輔道中308號富衛金融中心地下6號舖,$50以下,中菜館,潮州菜,6
海港酒家 Victoria Harbour Restaurant,上環新街市街8號康威花園地下,$51-100,粵菜 (廣東),點心,5
老北方餃子館,上環皇后街熟食中心CF11,$50以下,台灣菜,台式飲品,29
粉色記憶 Memory Of Spicy,上環干諾道中168-200號信德中心3樓澳門廣場3052-53號舖,$50以下,粵菜 (廣東),點心,11
雲記美食,上環皇后大道中305-313號永業中心地下B2舖,$50以下,東北菜,雲吞/餃子,4
江蘇薈 Jiang Su,上環干諾道中130-136號誠信大廈2樓,$101-200,川菜 (四川),粉麵/米線,2
京香閣 Beijing House,上環德輔道中199號無限極廣場2樓,$201-400,京川滬,粉麵/米線,6
好彩 Ho Choi Seafood Restaurant,上環德輔道中287-291 號急庇利街口,$101-200,粵菜 (廣東),多國菜,16
皇后米線,上環皇后大道中370號地舖,$50以下,川菜 (四川),川菜 (四川),4
橋香園雲南過橋小鍋米線,上環永樂街79號地舖,$50以下,粵菜 (廣東),海鮮,6
上環食堂 Sheung Wan Canteen,上環皇后大道中222-226號啟煌商業大廈地下,$50以下,滇菜 (雲南),客家菜,3
北園酒家 North Garden Restaurant,上環安泰街7號康威花園1樓,$101-200,滇菜 (雲南),粉麵/米線,4
富臨粵之味 Fulum,上環皇后大道西2-12號聯發商業中心2樓,$101-200,粵菜 (廣東),茶餐廳/冰室,12
西香記 Chang'An Taste,上環皇后大道中340號華秦國際大廈地下1號舖,$50以下,粵菜 (廣東),點心,2
MAN MO DIM SUM,上環摩羅上街40號地鋪,$201-400,粵菜 (廣東),點心,3
嘉豪酒家 Ka Ho Restaurant,上環皇后大道中328號中源廣場UG層,$101-200,陝菜 (陝西),快餐店,11
贏麵,上環蘇杭街10號啟豐大廈地下4號舖,$51-100,粵菜 (廣東),點心,2
成隆行,上環永樂街120號地下,$51-100,粵菜 (廣東),酒樓,7
品茶六境 Pin Cha Liu Jing,上環皇后大道中255號曼哈頓大廈地下G01B號舖,$50以下,川菜 (四川),粉麵/米線,1
川棧 Sichuan hut,上環蘇杭街121號地舖,$51-100,滬菜 (上海),大閘蟹,2
八方雲集鍋貼水餃專門店 Bafang Dumpling,上環干諾道中168-200號信德中心3樓澳門廣場46-47號舖,$50以下,台灣菜,台式飲品,2
西苑酒家 West Villa Restaurant,上環文咸東街 16-20 號地下,$201-400,川菜 (四川),川菜 (四川),21
厚興瑜記手撕雞,上環皇后大道中328號G53地舖,$51-100,粵菜 (廣東),多國菜,2
黃金閣 - 澳門賽馬會會員會所 Macau Jockey Club Members' Club House,上環干諾道中168-200號信德中心104A-B號舖,$201-400,川菜 (四川),川菜 (四川),7
喜月 - 澳門賽馬會會員會所 Full Moon - Macau Jockey Club Members' Club House,"上環干諾道中168-200號信德中心301A, 302A-B & 303A號舖",$101-200,粵菜 (廣東),粵菜 (廣東),5
一芳台灣水果茶 Yifang Taiwan Fruit Tea,上環干諾道中168-200號信德中心2樓202號舖,$50以下,粵菜 (廣東),海鮮,1
龍記燒味茶餐廳 Lung Kee Restaurant,上環德輔道中300號華傑商業中心地舖,$101-200,滬菜 (上海),會所,0
金潮閣 - 澳門賽馬會會員會所 Macau Jockey Club Members' Club House,"上環干諾道中168-200號信德中心301A, 302A-B & 303A號舖",$201-400,台灣菜,台式飲品,2
雀盟會 Leading Memember Club,上環永樂街154-158號永生大廈1樓,$50以下,粵菜 (廣東),燒臘,2
貢茶 Gong Cha,上環德輔道中323號西港城地下G9號舖,$50以下,中菜館,潮州菜,0
明記飯店,上環皇后大道中345號上環市政大廈2樓熟食中心CF8號舖,$51-100,粵菜 (廣東),火鍋,2
揀得啱車仔麵 Good Pick Noodles,上環皇后大道中181號新紀元廣場低座2樓205號舖,$51-100,台灣菜,台式飲品,2
歇腳亭 Sharetea,上環德輔道中188號金龍中心地下5號舖,$50以下,粵菜 (廣東),點心,0
明記上海美點,上環皇后大道中378號福陞閣14號舖,$50以下,粵菜 (廣東),車仔麵,2
鴻福堂 Hung Fook Tong,上環港鐵上環站3號舖,$50以下,台灣菜,台式飲品,0
百姓飯店 Pak Singre Restaurant,上環皇后大道中345號上環市政大廈2樓熟食中心CF3號舖,$51-100,滬菜 (上海),雲吞/餃子,1
大眾伙食,上環皇后大道中345號上環市政大廈及文娛中心2樓CF13號舖,$50以下,粵菜 (廣東),涼茶/龜苓膏,0
上海同順興(香港)公司,上環干諾道西68號地舖,$50以下,川菜 (四川),川菜 (四川),0
盞記 First Edible Nest,上環干諾道西38號達隆中心地舖,$101-200,粵菜 (廣東),多國菜,0
廣合燒臘公司,上環荷李活道240號地下,$51-100,滬菜 (上海),京川滬,0
上環食堂茶餐廳 Sheung Wan Canteen & Cafe (已搬遷),上環畢街3號地舖,$50以下,粵菜 (廣東),甜品/糖水,11
公館 (已搬遷),上環德輔道中279號豐和大厦12樓,$201-400,粵菜 (廣東),燒臘,13
永合成餐廳餅店 Wing Hop Sing Restaurant (已搬遷),上環蘇杭街113-115號地下,$50以下,粵菜 (廣東),茶餐廳/冰室,84
鳳城酒家 Fung Shing Restaurant (已搬遷),上環安泰街7號康威花園地下,$101-200,滬菜 (上海),私房菜,38
聚點坊點心專門店 Dim Sum Square (已搬遷),上環蘇杭街88號地下,$50以下,粵菜 (廣東),麵包店,59
桃花源 Tim's Kitchen (已搬遷),上環蘇杭街93號地下,$801以上,粵菜 (廣東),順德菜,30
上海匯一小廚 Wa Yat Shanghai Restaurant (已搬遷),上環蘇杭街104 號秀平商業大廈地下,$50以下,粵菜 (廣東),點心,7
老地坊小館 Old Place (已搬遷),上環干諾道中128號豫泰商業大廈地下,$50以下,粵菜 (廣東),海鮮,7
陳勤記 (已搬遷),上環皇后街一號皇后街熟食市場五號檔,$50以下,滬菜 (上海),粉麵/米線,7
金舫會所(香港海關高級官員會所) Cessom (已搬遷),上環林士街2停車場大廈9樓,$51-100,京川滬,粉麵/米線,15
上海同順興(香港)公司 (已搬遷),上環干諾道西98號地下,$50以下,潮州菜,大牌檔,0
蓮香居 Lin Heung Kui,上環德輔道西46-50號2-3樓,$101-200,粵菜 (廣東),多國菜,197
醋娘子 Mrs. Vinegar,上環永樂街139號地下B舖,$51-100,川菜 (四川),川菜 (四川),69
蓮香居 Lin Heung Kui,上環德輔道西46-50號2-3樓,$101-200,粵菜 (廣東),點心,197
利寶閣 Star Of Canton,上環德輔道中199號無限極廣場2樓,$101-200,粵菜 (廣東),粥品,41
鳳城酒家 Fung Shing Restaurant,上環干諾道西21-24號海景商業大厦地舖,$101-200,粵菜 (廣東),海鮮,40
泉章居 Chuen Cheung Kui,上環干諾道中133號誠信大廈地下C舖及1樓,$101-200,客家菜,海鮮,26
望月軒 Moon Palace,上環干諾道中168-200號信德中心西座3樓澳門廣場3017號舖,$101-200,客家菜,中菜館,29
南北小聚 Chef Kitchen,上環干諾道中138號地下,$101-200,粵菜 (廣東),火鍋,21
潮江春 Chiuchow Garden Restaurant,上環德輔道中199號無限極廣場3樓,$101-200,粵菜 (廣東),中菜館,23
美心皇宮 Maxim's Palace Chinese Restaurant,上環干諾道中168-200號信德中心地庫B13-B18號舖,$101-200,中菜館,潮州菜,27
寶彩軒 Veggies Sky,上環德輔道中279號豐和商業大廈2樓,$201-400,中菜館,潮州菜,11
星月樓 Sky Cuisine,上環德輔道中267-275號龍記大廈2-5樓,$101-200,粵菜 (廣東),點心,11
永記潮州粉麵 Wing Kei Noodle Shop,上環修打蘭街21號,$50以下,粵菜 (廣東),海鮮,30
CheckCheckCin,上環蘇杭街4-6號啓豐大廈地下,$50以下,潮州菜,粉麵/米線,9
尚興潮州飯店 Shung Hing Chiu Chow Restaurant,上環皇后大道西29號地下,$101-200,粵菜 (廣東),湯品,36
英記火鍋海鮮酒家 Ying Kee Hotpot Seafood Restaurant,上環威利麻街19號1樓,$101-200,粵菜 (廣東),茶餐廳/冰室,22
潮家宴 Chiu Ka Banquet,上環德輔道中287-291號長達大廈8樓,$401-800,粵菜 (廣東),火鍋,11
細蓉記 Sai Yung Kee,上環文咸東街129號地下,$50以下,粵菜 (廣東),大閘蟹,16
竹園海鮮飯店 Chuk Yuen Seafood Restaurant,上環干諾道西3號地下,$201-400,粵菜 (廣東),粉麵/米線,25
聯興潮州飯店,上環皇后大道中345號上環市政大廈2樓熟食中心 CF2,$101-200,粵菜 (廣東),海鮮,15
會所1號 大舞臺 ClubONE The Grand Stage,上環德輔道中323號西港城2樓,$101-200,潮州菜,熟食中心,27
糖心軒,上環德輔道西28號宜必思酒店2樓,$101-200,粵菜 (廣東),點心,11
香港潮州商會會員俱樂部,上環德輔道西81-85號1樓,$201-400,粵菜 (廣東),湯品,25
陳春記,上環皇后街1號5號舖,$51-100,粵菜 (廣東),點心,39
香港仔周記點心茶餐廳,上環德輔道中272-284號興業商業中心地下F號舖,$51-100,中菜館,潮州菜,8
好彩 Ho Choi Seafood Restaurant,上環德輔道中287-291 號急庇利街口,$101-200,粵菜 (廣東),點心,16
皇后米線,上環皇后大道中370號地舖,$50以下,粵菜 (廣東),海鮮,4
上環食堂 Sheung Wan Canteen,上環皇后大道中222-226號啟煌商業大廈地下,$50以下,客家菜,粉麵/米線,3
北園酒家 North Garden Restaurant,上環安泰街7號康威花園1樓,$101-200,粵菜 (廣東),茶餐廳/冰室,4
富臨粵之味 Fulum,上環皇后大道西2-12號聯發商業中心2樓,$101-200,粵菜 (廣東),點心,12
嘉豪酒家 Ka Ho Restaurant,上環皇后大道中328號中源廣場UG層,$101-200,粵菜 (廣東),點心,11
西苑酒家 West Villa Restaurant,上環文咸東街 16-20 號地下,$201-400,粵菜 (廣東),酒樓,21
厚興瑜記手撕雞,上環皇后大道中328號G53地舖,$51-100,粵菜 (廣東),點心,2
黃金閣 - 澳門賽馬會會員會所 Macau Jockey Club Members' Club House,上環干諾道中168-200號信德中心104A-B號舖,$201-400,粵菜 (廣東),粵菜 (廣東),7
龍記燒味茶餐廳 Lung Kee Restaurant,上環德輔道中300號華傑商業中心地舖,$101-200,粵菜 (廣東),海鮮,0
金潮閣 - 澳門賽馬會會員會所 Macau Jockey Club Members' Club House,"上環干諾道中168-200號信德中心301A, 302A-B & 303A號舖",$201-400,粵菜 (廣東),燒臘,2
雀盟會 Leading Memember Club,上環永樂街154-158號永生大廈1樓,$50以下,粵菜 (廣東),點心,2
揀得啱車仔麵 Good Pick Noodles,上環皇后大道中181號新紀元廣場低座2樓205號舖,$51-100,粵菜 (廣東),點心,2
鴻福堂 Hung Fook Tong,上環港鐵上環站3號舖,$50以下,粵菜 (廣東),車仔麵,0
百姓飯店 Pak Singre Restaurant,上環皇后大道中345號上環市政大廈2樓熟食中心CF3號舖,$51-100,粵菜 (廣東),涼茶/龜苓膏,1
大眾伙食,上環皇后大道中345號上環市政大廈及文娛中心2樓CF13號舖,$50以下,潮州菜,熟食中心,0
盞記 First Edible Nest,上環干諾道西38號達隆中心地舖,$101-200,粵菜 (廣東),熟食中心,0
廣合燒臘公司,上環荷李活道240號地下,$51-100,粵菜 (廣東),甜品/糖水,0
上環食堂茶餐廳 Sheung Wan Canteen & Cafe (已搬遷),上環畢街3號地舖,$50以下,粵菜 (廣東),燒臘,11
鳳城酒家 Fung Shing Restaurant (已搬遷),上環安泰街7號康威花園地下,$101-200,粵菜 (廣東),麵包店,38
聚點坊點心專門店 Dim Sum Square (已搬遷),上環蘇杭街88號地下,$50以下,粵菜 (廣東),順德菜,59
桃花源 Tim's Kitchen (已搬遷),上環蘇杭街93號地下,$801以上,粵菜 (廣東),點心,30
陳勤記 (已搬遷),上環皇后街一號皇后街熟食市場五號檔,$50以下,粵菜 (廣東),海鮮,7
金舫會所(香港海關高級官員會所) Cessom (已搬遷),上環林士街2停車場大廈9樓,$51-100,潮州菜,大牌檔,15
斗斗台灣料理,上環干諾道中168-200號信德中心3樓澳門廣場3006號舖,$51-100,台灣菜,粉麵/米線,5
天仁茗茶 TenRen's Tea,上環摩利臣街10號地下,$50以下,茶餐廳/冰室,台灣菜,22
品茶六境 Pin Cha Liu Jing,上環皇后大道中255號曼哈頓大廈地下G01B號舖,$50以下,台灣菜,台式飲品,1
一芳台灣水果茶 Yifang Taiwan Fruit Tea,上環干諾道中168-200號信德中心2樓202號舖,$50以下,台灣菜,雲吞/餃子,1
貢茶 Gong Cha,上環德輔道中323號西港城地下G9號舖,$50以下,台灣菜,台式飲品,0
歇腳亭 Sharetea,上環德輔道中188號金龍中心地下5號舖,$50以下,台灣菜,台式飲品,0
八沢 Hachi Sawa,上環皇后大道中181號新紀元廣場1樓101A號舖,$51-100,日本菜,拉麵,80
URA Japanese Delicacy,上環威靈頓街198號The Wellington 2樓,$201-400,日本菜,拉麵,35
葫同日式燒肉 Woo Tung Yakiniku Dining Bar,上環禧利街27號富輝商業中心地下F舖,$201-400,日本菜,鐵板燒,58
尚善 Shou Zen,上環文咸東街22-26號柏廷坊7樓,$201-400,日本菜,烤肉,90
Pokéworld,上環禧利街8號地舖,$51-100,日本菜,社企餐廳,38
一合 Ottotto,上環差館上街22號地舖,$201-400,日本菜,海鮮,46
蟹道 野田 Kanidou Noda,上環九如坊6-10號林氏大廈地下B舖,$801以上,日本菜,酒,25
