1998-12-31,"Stay (I Missed You) (From ""Reality Bites"")",3
1998-12-31,Step By Step,3
1998-12-31,Straight Up,3
1998-12-31,To Be With You,3
1998-12-31,Vogue,3
1998-12-31,Again,2
1998-12-31,All The Man That I Need,2
1998-12-31,Always Be My Baby,2
1998-12-31,Baby Baby,2
1998-12-31,Black Velvet,2
1998-12-31,Blame It On The Rain,2
1998-12-31,Coming Out Of The Dark,2
1998-12-31,Cream,2
1998-12-31,Doo Wop (That Thing),2
1998-12-31,Forever Your Girl,2
1998-12-31,Freak Me,2
1998-12-31,Girl I m Gonna Miss You,2
1998-12-31,Gonna Make You Sweat,2
1998-12-31,"Here Comes The Hotstepper (From ""Ready To Wear"")",2
1998-12-31,How Do U Want It/California Love,2
1998-12-31,How Do You Talk To An Angel,2
1998-12-31,I Adore Mi Amor,2
1998-12-31,I Don t Wanna Cry,2
1998-12-31,I ll Be There,2
1998-12-31,"It Must Have Been Love (From ""Pretty Woman"")",2
1998-12-31,Justify My Love,2
1998-12-31,Mo Money Mo Problems,2
1998-12-31,My Heart Will Go On,2
1998-12-31,Nice & Slow,2
1998-12-31,Release Me,2
1998-12-31,She Ain t Worth It,2
1998-12-31,Someday,2
1998-12-31,The First Time,2
1998-12-31,Together Again,2
1998-12-31,Toy Soldiers,2
1998-12-31,Truly Madly Deeply,2
1998-12-31,Two Hearts,2
1998-12-31,We Didn t Start The Fire,2
1998-12-31,Weak,2
1998-12-31,When I See You Smile,2
1998-12-31,(Can t Live Without Your) Love And Affection,1
1998-12-31,4 Seasons Of Loneliness,1
1998-12-31,A Whole New World (Aladdin s Theme),1
1998-12-31,All 4 Love,1
1998-12-31,Baby Don t Forget My Number,1
1998-12-31,"Batdance (From ""Batman"")",1
1998-12-31,Black Cat,1
1998-12-31,"Blaze Of Glory (From ""Young Guns II"")",1
1998-12-31,Close To You,1
1998-12-31,Cold Hearted,1
1998-12-31,Don t Let The Sun Go Down On Me,1
1998-12-31,Don t Wanna Lose You,1
1998-12-31,Eternal Flame,1
1998-12-31,Every Rose Has Its Thorn,1
1998-12-31,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",1
1998-12-31,Good Thing,1
1998-12-31,Good Vibrations,1
1998-12-31,Hangin  Tough,1
1998-12-31,Hold On,1
1998-12-31,I Don t Have The Heart,1
1998-12-31,I Don t Want To Miss A Thing,1
1998-12-31,I Like The Way (The Kissing Game),1
1998-12-31,I d Do Anything For Love (But I Won t Do That),1
1998-12-31,I ll Be Loving You (Forever),1
1998-12-31,I ll Be There For You,1
1998-12-31,I ll Be Your Everything,1
1998-12-31,I m Your Baby Tonight,1
1998-12-31,I ve Been Thinking About You,1
1998-12-31,Ice Ice Baby,1
1998-12-31,If Wishes Came True,1
1998-12-31,If You Don t Know Me By Now,1
1998-12-31,Joyride,1
1998-12-31,"Kiss From A Rose (From ""Batman Forever"")",1
1998-12-31,Lately,1
1998-12-31,Listen To Your Heart,1
1998-12-31,Love Will Lead You Back,1
1998-12-31,Love Will Never Do (Without You),1
1998-12-31,More Than Words,1
1998-12-31,My All,1
1998-12-31,My Prerogative,1
1998-12-31,One More Try,1
1998-12-31,One Week,1
1998-12-31,Praying For Time,1
1998-12-31,"Rock On (From ""Dream A Little Dream"")",1
1998-12-31,Romantic,1
1998-12-31,Satisfied,1
1998-12-31,Set Adrift On Memory Bliss,1
1998-12-31,She Drives Me Crazy,1
1998-12-31,The Living Years,1
1998-12-31,The Look,1
1998-12-31,The Promise Of A New Day,1
1998-12-31,This Used To Be My Playground,1
1998-12-31,Unbelievable,1
1998-12-31,When A Man Loves A Woman,1
1998-12-31,When I m With You,1
1998-12-31,"Wind Beneath My Wings (From ""Beaches"")",1
1998-12-31,You Are Not Alone,1
1998-12-31,You re In Love,1
1998-12-31,You're Makin' Me High/Let It Flow,1
2008-12-31,We Belong Together,14
2008-12-31,Lose Yourself,12
2008-12-31,Smooth,12
2008-12-31,Yeah!,12
2008-12-31,Independent Women Part I,11
2008-12-31,Dilemma,10
2008-12-31,Foolish,10
2008-12-31,Gold Digger,10
2008-12-31,Irreplaceable,10
2008-12-31,Low,10
2008-12-31,Maria Maria,10
2008-12-31,Baby Boy,9
2008-12-31,Candy Shop,9
2008-12-31,Hey Ya!,9
2008-12-31,In Da Club,9
2008-12-31,Let Me Love You,9
2008-12-31,Burn,8
2008-12-31,Crazy In Love,8
2008-12-31,All For You,7
2008-12-31,Crank That (Soulja Boy),7
2008-12-31,Goodies,7
2008-12-31,Hot In Herre,7
2008-12-31,I Kissed A Girl,7
2008-12-31,SexyBack,7
2008-12-31,Umbrella,7
2008-12-31,Whatever You Like,7
2008-12-31,Ain't It Funny,6
2008-12-31,Fallin',6
2008-12-31,Family Affair,6
2008-12-31,Live Your Life,6
2008-12-31,My Boo,6
2008-12-31,Promiscuous,6
2008-12-31,U Got It Bad,6
2008-12-31,Bad Day,5
2008-12-31,Check On It,5
2008-12-31,Genie In A Bottle,5
2008-12-31,I'm Real,5
2008-12-31,If You Had My Love,5
2008-12-31,Lady Marmalade,5
2008-12-31,Livin  La Vida Loca,5
2008-12-31,Lollipop,5
2008-12-31,No One,5
2008-12-31,Run It!,5
2008-12-31,21 Questions,4
2008-12-31,All I Have,4
2008-12-31,Angel Of Mine,4
2008-12-31,Beautiful Girls,4
2008-12-31,Believe,4
2008-12-31,Bleeding Love,4
2008-12-31,Come On Over Baby (All I Want Is You),4
2008-12-31,Hollaback Girl,4
2008-12-31,How You Remind Me,4
2008-12-31,I Knew I Loved You,4
2008-12-31,Music,4
2008-12-31,No Scrubs,4
2008-12-31,Shake Ya Tailfeather,4
2008-12-31,Stutter,4
2008-12-31,U Remind Me,4
2008-12-31,Be With You,3
2008-12-31,Doesn t Really Matter,3
2008-12-31,Drop It Like It's Hot,3
2008-12-31,Get Busy,3
2008-12-31,Kiss Kiss,3
2008-12-31,Lean Back,3
2008-12-31,London Bridge,3
2008-12-31,Love In This Club,3
2008-12-31,Makes Me Wonder,3
2008-12-31,My Love,3
2008-12-31,SOS,3
2008-12-31,Say My Name,3
2008-12-31,Unpretty,3
2008-12-31,...Baby One More Time,2
2008-12-31,A Moment Like This,2
2008-12-31,Always On Time,2
2008-12-31,Amazed,2
2008-12-31,Bailamos,2
2008-12-31,Bootylicious,2
2008-12-31,Butterfly,2
2008-12-31,Confessions Part II,2
2008-12-31,Disturbia,2
2008-12-31,Don't Forget About Us,2
2008-12-31,Don't Matter,2
2008-12-31,Give It To Me,2
2008-12-31,Glamorous,2
2008-12-31,Grillz,2
2008-12-31,Have You Ever?,2
2008-12-31,Heartbreaker,2
2008-12-31,Hey There Delilah,2
2008-12-31,Hips Don't Lie,2
2008-12-31,I Wanna Love You,2
2008-12-31,I m Your Angel,2
2008-12-31,Incomplete,2
2008-12-31,It Wasn't Me,2
2008-12-31,It s Gonna Be Me,2
2008-12-31,Money Maker,2
2008-12-31,Ridin',2
2008-12-31,Single Ladies (Put A Ring On It),2
2008-12-31,Slow Motion,2
2008-12-31,So Sick,2
2008-12-31,This Is The Night,2
2008-12-31,This Is Why I'm Hot,2
2008-12-31,Touch My Body,2
2008-12-31,What A Girl Wants,2
2008-12-31,Angel,1
2008-12-31,Bent,1
2008-12-31,Big Girls Don't Cry,1
2008-12-31,"Bills, Bills, Bills",1
2008-12-31,"Bump, Bump, Bump",1
2008-12-31,Buy U A Drank (Shawty Snappin'),1
2008-12-31,Do I Make You Proud,1
2008-12-31,Everything You Want,1
2008-12-31,Girlfriend,1
2008-12-31,I Believe,1
2008-12-31,Inside Your Heaven,1
2008-12-31,Laffy Taffy,1
2008-12-31,Ms. Jackson,1
2008-12-31,Say It Right,1
2008-12-31,Slow Jamz,1
2008-12-31,So What,1
2008-12-31,Stand Up,1
2008-12-31,Stronger,1
2008-12-31,Take A Bow,1
2008-12-31,Temperature,1
2008-12-31,Thank God I Found You,1
2008-12-31,The Way You Move,1
2008-12-31,Try Again,1
2008-12-31,Viva La Vida,1
2008-12-31,What Goes Around...Comes Around,1
2008-12-31,Wild Wild West,1
2008-12-31,With Arms Wide Open,1
2008-12-31,Womanizer,1
2008-12-31,You're Beautiful,1
2018-12-31,Despacito,16
2018-12-31,I Gotta Feeling,14
2018-12-31,Uptown Funk!,14
2018-12-31,Blurred Lines,12
2018-12-31,Boom Boom Pow,12
2018-12-31,Closer,12
2018-12-31,See You Again,12
2018-12-31,Shape Of You,12
2018-12-31,God's Plan,11
2018-12-31,Happy,10
2018-12-31,In My Feelings,10
2018-12-31,One Dance,10
2018-12-31,We Found Love,10
2018-12-31,Call Me Maybe,9
2018-12-31,One More Night,9
2018-12-31,Royals,9
2018-12-31,TiK ToK,9
2018-12-31,Work,9
2018-12-31,All About That Bass,8
2018-12-31,Hello,8
2018-12-31,Nice For What,8
2018-12-31,Rockstar,8
2018-12-31,Somebody That I Used To Know,8
2018-12-31,Black Beatles,7
2018-12-31,Blank Space,7
2018-12-31,Fancy,7
2018-12-31,Girls Like You,7
2018-12-31,Love The Way You Lie,7
2018-12-31,Rolling In The Deep,7
2018-12-31,Born This Way,6
2018-12-31,California Gurls,6
2018-12-31,Cheerleader,6
2018-12-31,Locked Out Of Heaven,6
2018-12-31,Party Rock Anthem,6
2018-12-31,Right Round,6
2018-12-31,Rude,6
2018-12-31,The Hills,6
2018-12-31,Thrift Shop,6
2018-12-31,We Are Young,6
2018-12-31,Can't Hold Us,5
2018-12-31,E.T.,5
2018-12-31,Empire State Of Mind,5
2018-12-31,Harlem Shake,5
2018-12-31,Perfect,5
2018-12-31,Rude Boy,5
2018-12-31,Someone Like You,5
2018-12-31,Cheap Thrills,4
2018-12-31,Dark Horse,4
2018-12-31,Firework,4
2018-12-31,Grenade,4
2018-12-31,Just The Way You Are,4
2018-12-31,Moves Like Jagger,4
2018-12-31,OMG,4
2018-12-31,Shake It Off,4
2018-12-31,The Monster,4
2018-12-31,All Of Me,3
2018-12-31,Bad And Boujee,3
2018-12-31,Bodak Yellow (Money Moves),3
2018-12-31,Can't Feel My Face,3
2018-12-31,Diamonds,3
2018-12-31,Just Dance,3
2018-12-31,Just Give Me A Reason,3
2018-12-31,Like A G6,3
2018-12-31,Look What You Made Me Do,3
2018-12-31,Sorry,3
2018-12-31,Stronger (What Doesn't Kill You),3
2018-12-31,Timber,3
2018-12-31,We Are Never Ever Getting Back Together,3
2018-12-31,Wrecking Ball,3
2018-12-31,Down,2
2018-12-31,Fireflies,2
2018-12-31,Imma Be,2
2018-12-31,Last Friday Night (T.G.I.F.),2
2018-12-31,Love Yourself,2
2018-12-31,My Life Would Suck Without You,2
2018-12-31,Nothin' On You,2
2018-12-31,Panda,2
2018-12-31,Roar,2
2018-12-31,Set Fire To The Rain,2
2018-12-31,Sexy And I Know It,2
2018-12-31,Single Ladies (Put A Ring On It),2
2018-12-31,Teenage Dream,2
2018-12-31,"Thank U, Next",2
2018-12-31,This Is America,2
2018-12-31,Whistle,2
2018-12-31,3,1
2018-12-31,Bad Blood,1
2018-12-31,Black And Yellow,1
2018-12-31,Break Your Heart,1
2018-12-31,Can't Stop The Feeling!,1
2018-12-31,Crack A Bottle,1
2018-12-31,Give Me Everything,1
2018-12-31,Havana,1
2018-12-31,Hold It Against Me,1
2018-12-31,Humble.,1
2018-12-31,I Like It,1
2018-12-31,I'm The One,1
2018-12-31,Not Afraid,1
2018-12-31,Only Girl (In The World),1
2018-12-31,Part Of Me,1
2018-12-31,Pillowtalk,1
2018-12-31,Poker Face,1
2018-12-31,Psycho,1
2018-12-31,Raise Your Glass,1
2018-12-31,S&M,1
2018-12-31,Sad!,1
2018-12-31,Starboy,1
2018-12-31,That's What I Like,1
2018-12-31,We R Who We R,1
2018-12-31,What Do You Mean?,1
2018-12-31,What's My Name?,1
2018-12-31,Whatcha Say,1
2018-12-31,When I Was Your Man,1
